fen,engine_name,score
r1bq1rk1/1pp2pp1/2np1n1p/pB1N4/3pP3/P2P1N1P/1PP2PP1/R2QK2R b KQ - 1 11,stockfish_elo_2050,1.0
r1bq1rk1/1pp2pp1/2np1n1p/pB1N4/3pP3/P2P1N1P/1PP2PP1/R2QK2R b KQ - 1 11,dragon,1.0
r1bq1rk1/1pp2pp1/2np1n1p/pB1N4/3pP3/P2P1N1P/1PP2PP1/R2QK2R b KQ - 1 11,stockfish_full_test,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,player,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1100,0.25
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1200,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1300,0.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1400,0.25
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1500,0.25
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1600,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1700,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1800,1.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,maia_1900,0.25
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,stockfish_elo_1950,0.5
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,stockfish_elo_2007,0.5
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,stockfish_elo_2050,0.0
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,dragon,0.5
r1bq1rk1/1pp2pp1/2np3p/pB1P4/3p4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 12,stockfish_full_test,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,player,0.25
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1100,0.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1200,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1300,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1400,0.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1500,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1600,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1700,0.25
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1800,0.5
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,maia_1900,0.25
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,stockfish_elo_1950,1.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,stockfish_elo_2007,1.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,stockfish_elo_2050,1.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,dragon,1.0
r1bq1rk1/1pp1npp1/3p3p/p2P4/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 2 13,stockfish_full_test,1.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,player,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1100,0.5
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1200,0.5
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1300,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1400,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1500,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1600,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1700,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1800,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,maia_1900,0.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,stockfish_elo_1950,1.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,stockfish_elo_2007,1.0
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,stockfish_elo_2050,0.5
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,dragon,0.5
r1bq1rk1/1p2npp1/2Pp3p/p7/2Bp4/P2P1N1P/1PP2PP1/R2QK2R b KQ - 0 14,stockfish_full_test,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,player,0.0
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1100,1.0
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1200,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1300,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1400,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1500,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1600,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1700,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1800,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,maia_1900,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,stockfish_elo_1950,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,stockfish_elo_2007,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,stockfish_elo_2050,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,dragon,0.5
r1b1kb1r/ppp1nppp/4p3/8/1q1PB3/5N2/PP3PPP/RNBQK2R w KQkq - 0 10,stockfish_full_test,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,player,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1100,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1200,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1300,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1400,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1500,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1600,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1700,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1800,0.5
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,maia_1900,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,stockfish_elo_1950,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,stockfish_elo_2007,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,stockfish_elo_2050,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,dragon,1.0
r1b1kb1r/ppp1nppp/4p3/8/3PB3/5N2/Pq1Q1PPP/RNB1K2R w KQkq - 0 11,stockfish_full_test,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,player,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1100,0.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1200,0.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1300,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1400,0.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1500,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1600,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1700,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1800,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,maia_1900,1.0
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,stockfish_elo_1950,0.5
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,stockfish_elo_2007,0.5
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,stockfish_elo_2050,0.5
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,dragon,0.5
r2qkb1r/pp3ppp/1np2n2/3P4/3P1Bb1/1BN2N2/PPP3PP/R2Q1RK1 b kq - 0 10,stockfish_full_test,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,player,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1100,0.5
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1200,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1300,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1400,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1500,0.5
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1600,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1700,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1800,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,maia_1900,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,stockfish_elo_1950,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,stockfish_elo_2007,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,stockfish_elo_2050,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,dragon,1.0
r2qkb1r/pp3ppp/2p2n2/3N4/3P1Bb1/1B3N2/PPP3PP/R2Q1RK1 b kq - 0 11,stockfish_full_test,0.5
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,player,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1100,0.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1200,0.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1300,0.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1400,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1500,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1600,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1700,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1800,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,maia_1900,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,stockfish_elo_1950,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,stockfish_elo_2007,0.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,stockfish_elo_2050,0.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,dragon,1.0
r2qkb1r/pp3ppp/2p5/3n4/3P2b1/1B3NB1/PPP3PP/R2Q1RK1 b kq - 1 12,stockfish_full_test,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,player,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1100,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1200,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1300,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1400,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1500,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1600,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1700,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1800,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,maia_1900,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,stockfish_elo_1950,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,stockfish_elo_2007,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,stockfish_elo_2050,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,dragon,1.0
r2qk2r/pp2bppp/2p5/3n4/3P2b1/1B3NB1/PPP1Q1PP/R4RK1 b kq - 3 13,stockfish_full_test,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,player,0.25
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1100,0.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1200,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1300,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1400,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1500,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1600,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1700,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1800,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,maia_1900,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,stockfish_elo_1950,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,stockfish_elo_2007,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,stockfish_elo_2050,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,dragon,1.0
r2q1rk1/pp2bppp/2p5/3n4/2PP2b1/1B3NB1/PP2Q1PP/R4RK1 b - - 0 14,stockfish_full_test,1.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,player,1.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1100,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1200,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1300,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1400,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1500,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1600,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1700,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1800,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,maia_1900,0.0
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,stockfish_elo_1950,0.25
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,stockfish_elo_2007,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,stockfish_elo_2050,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,dragon,0.5
rn2kb1r/ppp2ppp/5q2/4p3/3pN1b1/1P1PBN2/1PP2PPP/R2Q1RK1 b kq - 1 10,stockfish_full_test,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,player,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1100,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1200,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1300,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1400,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1500,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1600,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1700,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1800,0.0
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,maia_1900,0.5
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,stockfish_elo_1950,0.5
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,stockfish_elo_2007,0.5
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,stockfish_elo_2050,0.5
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,dragon,0.5
rn2kb1r/ppp2ppp/8/4pq2/3pN1b1/1P1P1N2/1PPB1PPP/R2Q1RK1 b kq - 3 11,stockfish_full_test,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,player,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1100,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1200,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1300,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1400,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1500,1.0
rn2kb1r/ppp2ppp/8/4pq2/3pN3/1P1P1Q2/1PPB1PPP/R4RK1 b kq - 0 12,maia_1600,1.0
