fen,engine_name,score
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,stockfish_elo_1950,0.0
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,stockfish_elo_2100,0.0
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,stockfish_elo_2300,0.0
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,stockfish_elo_2500,1.0
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,stockfish_elo_2700,1.0
3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,player,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,dragon,1.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_full_test,1.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1350,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1450,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1550,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1650,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1750,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1850,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_1950,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_2100,1.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_2300,1.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_2500,0.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,stockfish_elo_2700,1.0
rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,player,0.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,dragon,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_full_test,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1350,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1450,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1550,0.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1650,0.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1750,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1850,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_1950,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_2100,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_2300,0.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_2500,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,stockfish_elo_2700,1.0
r1bq1rk1/3n1pb1/p2p1npp/1pp5/3NP3/1BN1Q2P/PPP2PP1/R1B1R1K1 w - - 0 13,player,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,dragon,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_full_test,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1350,0.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1450,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1550,0.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1650,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1750,0.25
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1850,0.5
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_1950,0.5
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_2100,1.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_2300,0.25
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_2500,0.0
5r2/pp1np1kp/2r1p1p1/3p2P1/3P4/n1PR1P1B/2P1P2P/2K3NR b - - 0 21,stockfish_elo_2700,0.25
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,dragon,0.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_full_test,1.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1350,0.5
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1450,0.25
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1550,0.5
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1650,0.5
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1750,1.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1850,0.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_1950,1.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_2100,0.25
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_2300,0.25
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_2500,0.0
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,stockfish_elo_2700,0.5
3r4/r1kP2R1/5N1p/p7/8/1P2b1P1/P5KP/3R4 b - - 1 29,player,0.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,dragon,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_full_test,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1350,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1450,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1550,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1650,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1750,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1850,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_1950,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_2100,0.5
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_2300,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_2500,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,stockfish_elo_2700,1.0
3rk2R/pp6/3p2p1/2n2N2/8/2Pn3P/PPK3P1/3R4 b - - 2 28,player,1.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,dragon,1.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_full_test,0.5
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1350,0.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1450,0.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1550,0.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1650,1.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1750,0.5
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1850,1.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_1950,0.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_2100,0.5
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_2300,0.0
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_2500,0.5
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,stockfish_elo_2700,0.5
rn2k2r/ppp2ppp/4b3/3n3q/2BN1p2/2PP4/P1P3PP/R1B1QK1R b kq - 3 11,player,0.5
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,dragon,0.0
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_full_test,0.5
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1350,0.5
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1450,0.5
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1550,0.0
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1650,0.25
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1750,1.0
rn5r/pp2kpp1/2pb1n1p/4p3/2B1P1bB/2N2N2/PPP2PPP/R4RK1 w - - 2 11,stockfish_elo_1850,0.0
