engine_name,fen,score,move_rank
stockfish_nodes_40,2kr3r/1bp2p2/ppq2Npp/3nP3/5P2/1P1B3P/PQ4PK/R4R2 w - - 0 21,0,-1
stockfish_nodes_40,5rk1/p4pp1/1b1r4/5PB1/6Q1/1Pq5/5P1P/R4RK1 w - - 1 27,1,0
stockfish_nodes_40,r2r4/p1q2pkp/1p4p1/3pP3/5P2/1PN2N2/n3Q1PP/2KR3R w - - 0 24,1,0
stockfish_nodes_40,8/p1p2kpp/1b6/1p2rP2/1Pp5/P4R2/2P2PKP/8 b - - 1 29,1,0
stockfish_nodes_40,8/4k3/5rK1/6N1/8/8/8/8 w - - 15 70,1,0
stockfish_nodes_40,3r1k2/2p2pp1/2Qb2qp/1N1P4/4r1n1/5N2/PPP2PPP/4RRK1 w - - 7 27,1,2
stockfish_nodes_40,8/8/8/8/8/2k5/2r5/K7 b - - 26 72,1,2
stockfish_nodes_40,1r4k1/1rpbqpp1/3n3p/2b1p3/3pP3/P2P3P/1B1NBPP1/1RQ2RK1 b - - 10 23,0,-1
stockfish_nodes_40,2k4r/1p5p/p4np1/5p2/PP1p1K2/3Br3/2P3PP/RN5R b - - 1 23,0,-1
stockfish_nodes_40,5rk1/p4p2/1b3Pp1/6Q1/3r1B2/1P5q/5P1P/R4RK1 w - - 2 30,1,0
stockfish_nodes_40,8/pp3p1p/5p2/2p1k3/2P2P2/1P2K1PP/P7/8 b - - 0 33,1,0
stockfish_nodes_40,4r3/pp3kpp/n1p5/5P2/3Ppp1P/P7/1P3P2/2K1R2R b - - 0 21,1,0
stockfish_nodes_40,6k1/pp3p2/2p3p1/3p3p/3P1r2/1P2K3/P5R1/8 b - - 1 40,1,0
stockfish_nodes_40,6Q1/5p2/5K1p/5P1P/6Pk/8/8/8 b - - 0 52,1,0
stockfish_nodes_40,r4rk1/p4ppp/6q1/2p5/5N2/8/PPn2PPP/RQ2R2K b - - 7 21,1,0
stockfish_nodes_40,6k1/ppb2p1p/2p3p1/3p4/3P2n1/1Pr4N/P3NPPP/R4K2 b - - 1 27,1,1
stockfish_nodes_40,8/pp1k1K2/2p5/P2p4/1P1P4/7p/6r1/5R2 b - - 2 56,1,0
stockfish_nodes_40,3rr1k1/pp4pp/1b3n2/3pp2P/8/1NP2BP1/PP1R1PK1/4R3 b - - 1 23,1,0
stockfish_nodes_40,1n1r2k1/1p3pp1/pq3n1p/3r4/3N4/1N1R3P/PPQ2PP1/3R2K1 b - - 8 25,0,-1
stockfish_nodes_40,r4rk1/1p3ppp/3p4/p2Nq3/P1B1P3/5b1P/2P1Q3/6RK w - - 0 26,1,0
stockfish_nodes_40,7r/p1pk1ppp/3bb3/8/3PN2r/1P3PP1/P6P/2R1R1K1 b - - 0 21,1,0
stockfish_nodes_40,6k1/5pp1/1Np4p/p3p1q1/P3P3/2P4P/1P1rQP1K/5B2 w - - 12 33,1,0
stockfish_nodes_40,6k1/1pp2pp1/2b4p/8/3qNn2/P4P2/3Q2PP/4R1K1 w - - 5 33,1,0
stockfish_nodes_40,2rr4/p4pk1/1p4p1/2qpP2p/5P2/1P3NK1/1Q4PP/3R3R w - - 0 31,0,-1
stockfish_nodes_40,8/pr3p1p/R5p1/P5k1/8/8/5PKP/8 b - - 0 40,0,-1
stockfish_nodes_40,4r2k/1p5p/3p4/p2B1P2/P7/5Q1P/2P5/4q2K w - - 1 33,1,1
stockfish_nodes_40,8/p4pkp/6p1/8/R7/8/Pr3PKP/8 b - - 1 37,0,-1
stockfish_nodes_40,8/8/4BK2/R7/5p2/4kP2/8/8 w - - 3 75,1,2
stockfish_nodes_40,2k5/pp4N1/4P3/7p/1bp2P2/4K1P1/Pr6/8 b - - 0 32,1,2
stockfish_nodes_40,8/p2k1K2/1Pp5/3p4/1P1P4/8/6rp/7R b - - 0 58,1,0
stockfish_nodes_40,7R/8/8/8/3K2k1/8/8/2r5 b - - 46 68,0,-1
stockfish_nodes_40,2b5/3Q2k1/2p3pp/1p2P3/4P3/5BP1/5P1P/6K1 b - - 0 34,1,0
stockfish_nodes_40,8/6pp/p4p1k/1pR4P/8/1P2KP2/6r1/8 w - - 1 38,0,-1
stockfish_nodes_40,4r3/ppp2kp1/1b3n1p/5n2/8/2N1B2P/PP3PP1/3RN1K1 w - - 5 21,1,0
stockfish_nodes_40,2b5/5k2/pb1p2p1/1p1Ppp2/1P2P3/PNNK1P2/6P1/8 w - - 6 38,1,1
stockfish_nodes_40,7r/4k3/2p2RBP/pp1bP3/3p4/8/2P2K1P/8 w - - 1 37,1,1
stockfish_nodes_40,8/pp2r3/3rP1kp/3PR1p1/5pKP/1P6/P5P1/4R3 b - - 0 32,1,1
stockfish_nodes_40,7r/4k2P/5R2/1ppbPB2/p2p4/8/2P2K1P/8 w - - 0 39,1,1
stockfish_nodes_40,8/2b2k2/p1Np2p1/3Ppb2/1P2N3/3K1P2/6P1/8 w - - 1 44,1,0
stockfish_nodes_40,3r4/1p3ppk/1bpP4/8/P7/2P3K1/8/RN6 w - - 1 32,1,0
stockfish_nodes_40,r3k2r/1p1q1ppp/1bpP4/8/P3P3/2P2P1n/3QBP2/RN3RK1 w k - 0 21,1,1
stockfish_nodes_40,r4rk1/p4ppp/8/2p5/6q1/8/PPQ2P1P/R3RK2 b - - 1 25,1,0
stockfish_nodes_40,2r1kr2/1b3p1R/p3pQ2/1p1pP3/8/8/4NPPP/R5K1 w - - 7 27,0,-1
stockfish_nodes_40,1r4k1/4pp1p/p5p1/3rP3/1PRb1P2/B4R1P/6PK/8 b - - 2 27,1,0
stockfish_nodes_40,8/1p3ppk/1bp5/8/P1N5/2Pr2K1/8/R7 w - - 2 34,0,-1
stockfish_nodes_40,8/8/6pp/p1N1k3/P5P1/1P3P2/5K2/5n2 b - - 4 52,1,0
stockfish_nodes_40,8/8/4P1p1/7p/4PP2/1kp3P1/1p5P/1K6 b - - 0 52,1,0
stockfish_nodes_40,8/3rk2K/6p1/1R3p2/1p6/3p4/3N2PP/8 b - - 0 36,1,1
stockfish_nodes_40,6k1/4r2p/pp4pP/2n1NpP1/2b2P2/P7/1BP5/2K3R1 b - - 1 37,0,-1
stockfish_nodes_40,8/5K2/4N3/8/8/5Q2/8/6k1 w - - 13 80,0,-1
stockfish_nodes_40,2k4r/ppp2p2/2n1p3/3pP2P/3P3q/1NP2P2/PP2K1p1/R5Q1 w - - 0 25,1,0
stockfish_nodes_40,8/6p1/5p1k/1p1Nb3/8/2P2K2/8/8 w - - 2 41,0,-1
stockfish_nodes_40,r6k/2B1n1pp/8/2R2P2/p7/2Pb4/6PP/6K1 w - - 0 34,0,-1
stockfish_nodes_40,8/3N4/6p1/4K3/5Pr1/8/2k5/8 w - - 4 59,1,0
stockfish_nodes_40,3r2k1/p1p2ppp/8/1pb1P3/1Pp2P2/P1R5/2P2PKP/3r1R2 b - b3 0 23,1,0
stockfish_nodes_40,8/1p3k2/p2q3p/3p2p1/3P2p1/2P4P/PP1Q4/6K1 w - - 0 30,1,2
stockfish_nodes_40,r5q1/1pp5/3p1nnk/p2Pp3/P3Pp1p/2N2P2/1PPQBK2/7R w - - 0 27,1,1
stockfish_nodes_40,8/6pp/2R2p1k/pp5P/8/1P2KP2/6r1/8 w - - 0 39,0,-1
stockfish_nodes_40,r5k1/pQ3pp1/4r2p/2Pp2q1/8/7P/PP3BP1/R4RK1 b - - 0 23,0,-1
stockfish_nodes_40,6k1/p4pp1/6p1/8/P2R4/1P4PP/2r1r1P1/3R1K2 b - - 0 28,1,0
stockfish_nodes_40,rk3r2/4R1pp/3P4/p7/4N3/1P2b1P1/P5KP/R7 b - - 0 25,0,-1
stockfish_nodes_40,2r3k1/5pp1/7p/7q/4Q1n1/2P2N2/PP3PP1/4RK2 w - - 2 35,1,0
stockfish_nodes_40,8/3k4/4b1p1/4P2p/2p1PP2/1pK3P1/7P/3B4 b - - 0 44,1,1
stockfish_nodes_40,8/8/8/8/3r4/4k3/2K5/8 b - - 16 67,1,2
stockfish_nodes_40,5rk1/p4pp1/1b6/5P2/3r1BQ1/1Pq5/5P1P/R4RK1 w - - 3 28,1,0
stockfish_nodes_40,2k3r1/8/p4p1Q/Npp2P2/4B3/P2PR1r1/1qP3P1/6K1 b - - 0 33,1,0
stockfish_nodes_40,8/5p2/2k5/P3n3/1P6/2P1K1P1/5P2/8 w - - 3 48,1,1
stockfish_nodes_40,8/8/1r6/6k1/6P1/7P/1pK5/1N6 b - - 0 47,1,0
stockfish_nodes_40,2b5/5k2/pb1p2p1/3Ppp2/pP2P3/1NNK1P2/6P1/8 w - - 0 39,1,0
stockfish_nodes_40,6k1/pp3p2/2p3p1/3p4/P2P3r/1P2K2p/7R/8 b - - 3 44,0,-1
stockfish_nodes_40,8/R7/3p1k2/p1rPp3/4PpBp/5PnN/1P4K1/8 w - - 2 53,1,1
stockfish_nodes_40,1r3rk1/4nppp/4p3/4P3/1pB2P2/P1K5/6PP/3R3R w - - 0 25,1,0
stockfish_nodes_40,2r3k1/5ppp/1P2p3/3nP3/1K3P2/8/6PP/7R w - - 1 32,1,0
stockfish_nodes_40,8/p1R5/2p5/3p3p/3K1k2/r7/7P/8 b - - 1 40,1,0
stockfish_nodes_40,r5k1/pbp1r1pp/1p1pnp2/1N6/2P4P/1P3P2/P1PB2P1/2K1R2R b - - 5 21,1,0
stockfish_nodes_40,8/p7/1r4pR/1k3pK1/7P/8/5P2/8 b - - 6 53,1,0
stockfish_nodes_40,r4rk1/pp3p2/7p/3pP2q/4bQ1P/P5R1/1P4P1/R5K1 b - - 3 22,1,0
stockfish_nodes_40,8/1p1k2p1/p4p2/3p2p1/2P1Kb2/PP6/8/3N4 w - - 0 40,1,0
stockfish_nodes_40,8/6pp/p4pk1/1pR5/7P/1P2KP2/6r1/8 w - - 0 37,0,-1
stockfish_nodes_40,6k1/p4ppp/1p1P1n2/8/1P1p1r2/P7/1B5P/1R5K b - - 0 28,1,1
stockfish_nodes_40,6k1/1p1r1p1p/n1r5/p1b3pN/P7/4B1P1/5P1P/1R2R1K1 b - - 1 25,1,1
stockfish_nodes_40,4r2k/3rPQp1/7p/1p3p2/p4B2/8/1P3PPP/4R1K1 w - - 0 35,1,0
stockfish_nodes_40,6k1/pp3p2/2p3p1/3p3p/3P1N2/1P6/P3K1R1/5r2 b - - 4 39,1,0
stockfish_nodes_40,1k6/2p5/R7/6P1/8/6KP/pr6/8 w - - 0 43,1,1
stockfish_nodes_40,8/p1p3k1/7p/1p4pP/1P4K1/P7/1bpr4/4R3 b - - 5 43,1,1
stockfish_nodes_40,6r1/p7/2p1bkB1/1pbpR2P/8/1R3P2/2P3KP/8 w - - 3 30,1,0
stockfish_nodes_40,8/pp1k1K2/2p5/P2p4/1P1P4/8/6rp/7R b - - 1 57,1,1
stockfish_nodes_40,8/8/3k4/5K2/5N2/4r3/8/8 w - - 49 87,1,2
stockfish_nodes_40,3r4/p5k1/6p1/3R4/2P5/1P3KP1/P7/8 b - - 0 39,0,-1
stockfish_nodes_40,r4r2/p1q2p1k/1b3p1p/3p1b2/8/1BPN3n/PP1Q1PPP/3RNRK1 w - - 6 22,1,1
stockfish_nodes_40,2k5/2pr1p2/pp4pp/3rP3/Pq3P2/1P5P/2Q3PK/2R2R2 w - - 5 27,1,1
stockfish_nodes_40,6k1/p4pp1/6p1/8/P7/1P1R2rP/2r5/3R1K2 b - - 1 31,1,0
stockfish_nodes_40,2k5/1pp3p1/p4p2/3P2p1/2P1rb2/PP6/6R1/3N1K2 w - - 0 36,0,-1
stockfish_nodes_40,2r5/p4pk1/1p4p1/3pP2p/5P2/1P2qNK1/1Q4PP/7R w - - 0 33,0,-1
stockfish_nodes_40,8/8/1p1k4/2Pp1K2/3P4/8/6rp/7R b - - 0 61,1,0
stockfish_nodes_40,2k5/3r3p/6pK/1p3p2/8/3p4/3N2PP/2R5 b - - 3 33,1,0
stockfish_nodes_40,6k1/1p3pp1/p1Q4p/8/7N/1Pn3PP/P4P1K/8 b - - 0 40,1,0
stockfish_nodes_40,8/8/2p5/3p3R/2r5/3K3p/7k/8 b - - 1 47,1,1
stockfish_nodes_40,7r/7P/6K1/8/1kp5/8/7R/8 w - - 5 54,0,-1
stockfish_nodes_40,4k3/pp3p2/2p5/P2pK3/1P1P4/1r5p/7R/8 b - - 4 52,0,-1
stockfish_nodes_40,8/3N4/5Kp1/8/5Pr1/8/8/1k6 w - - 2 58,1,1
stockfish_nodes_40,1k1r4/pp3p1p/3qb3/Q7/8/1PR3P1/PK3P1P/2r5 w - - 0 32,0,-1
stockfish_nodes_40,5r2/1pr3k1/p2q3p/3p1pp1/3Pn3/2PQ1R1P/PP1N2P1/R5K1 w - - 2 25,1,0
stockfish_nodes_40,7r/1p1N1n1p/6pk/R7/5pPP/2pBb3/2P5/4R2K b - g3 0 29,0,-1
stockfish_nodes_40,4r1k1/5pp1/5n1p/1q6/7N/2P2QP1/PP3P2/4RK2 w - - 5 38,1,0
stockfish_nodes_40,8/7p/1p4k1/p3N1p1/n5p1/8/5P1P/6K1 b - - 1 42,1,0
stockfish_nodes_40,4r1k1/pp3ppp/8/8/4n3/6Q1/P3qPPP/5RK1 w - - 4 28,0,-1
stockfish_nodes_40,8/8/7r/4K3/4N3/6k1/8/8 b - - 20 61,0,-1
stockfish_nodes_40,Q2n4/8/3K4/8/8/4k2P/3p4/8 w - - 1 67,1,2
stockfish_nodes_40,5k2/1p6/8/3q1K2/5P2/8/6r1/8 w - - 5 52,1,0
stockfish_nodes_40,8/6p1/7p/3b4/P4k2/2K4P/6P1/8 b - - 0 51,0,-1
stockfish_nodes_40,1k4r1/ppqr1p1p/4b3/8/1Qn5/B7/PP3PPP/1KR4R w - - 2 23,0,-1
stockfish_nodes_40,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,2
stockfish_nodes_40,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,1,0
stockfish_nodes_40,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,1,0
stockfish_nodes_40,r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,1,0
stockfish_nodes_40,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq -,1,0
stockfish_nodes_40,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -,1,0
stockfish_nodes_40,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -,1,0
stockfish_nodes_40,r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,1,0
stockfish_nodes_40,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,1,1
stockfish_nodes_40,r1bqkb1r/ppp2ppp/2n2n2/1B1p4/3NP3/2N5/PPP2PPP/R1BQK2R b KQkq -,1,0
stockfish_nodes_40,r2qkb1r/pppb1ppp/2B2n2/3p4/3NP3/2N5/PPP2PPP/R1BQK2R b KQkq -,1,1
stockfish_nodes_40,r2qkb1r/p1pb1ppp/2p2n2/3pP3/3N4/2N5/PPP2PPP/R1BQK2R b KQkq -,0,-1
stockfish_nodes_40,r2qkb1r/p1pb1ppp/5n2/1NppP3/8/2N5/PPP2PPP/R1BQK2R b KQkq -,0,-1
stockfish_nodes_50,rn1qk2r/pp3ppp/2p2n2/3p1b2/3P1P2/2N2N2/PP2BPPP/R2QK2R b KQkq - 0 9,1,2
stockfish_nodes_50,r1bqk2r/1p2bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2QK2R b KQkq - 0 9,0,-1
stockfish_nodes_50,rnb1k1nr/pp3ppp/8/q2pp3/1bB1P3/2N5/PP1B1PPP/R2QK1NR w KQkq - 0 8,0,-1
stockfish_nodes_50,rn1qk2r/1bp2ppp/p3pn2/bp6/3P1B2/PBN5/1PP1NPPP/R2Q1RK1 w kq - 1 11,1,2
stockfish_nodes_50,r2qk1nr/pp3ppp/2n5/1BppP3/3P1Bbb/2P2NP1/PP5P/RN1QK2R b KQkq - 0 9,1,0
stockfish_nodes_50,r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/5N1P/PPPP1PP1/RNBQ1RK1 b kq - 0 5,1,0
stockfish_nodes_50,r1bqk2r/pppp1pp1/5n1p/2b5/2BpP3/2NP1Q2/PPP2PPP/R3K1NR w KQkq - 0 8,1,0
stockfish_nodes_50,rnbqk2r/ppp1bppp/3pp3/3nP3/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 2 6,1,0
stockfish_nodes_50,r2qk2r/ppp3p1/2nppn1p/2b1p3/4P3/2PP1N1P/PP3PP1/RNBQR1K1 b kq - 1 9,1,2
stockfish_nodes_50,r1bqk2r/ppp2pp1/2np1n1p/2b1p3/1PB1P3/2PP1N2/P4PPP/RNBQ1RK1 b kq - 0 7,1,0
stockfish_nodes_50,rnb1r1k1/ppp2ppp/5q2/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R b KQ - 0 10,0,-1
stockfish_nodes_50,rn1qkbnr/ppp2ppp/8/3pP3/5pb1/5N2/PPPP2PP/RNBQKB1R w KQkq - 1 5,1,0
stockfish_nodes_50,r3kb1r/ppq1pppp/5n2/2Pp4/5P2/2P2B2/PP3PPP/RN1Q1RK1 w kq - 1 11,0,-1
stockfish_nodes_50,r2qk2r/pppn1ppp/3bpn2/3pN3/3P1B2/3QP3/PPP2PPP/RN2K2R w KQkq - 4 8,0,-1
stockfish_nodes_50,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6,1,0
stockfish_nodes_50,r1bqk2r/ppp2ppp/2n2n2/2b1p3/3pP3/2PP1N1P/PPQ2PP1/RNB1KB1R w KQkq - 1 7,1,0
stockfish_nodes_50,r1bqk2r/ppp2pp1/1bnp1n1p/1P2p3/2B1P3/2PP1N2/P4PPP/RNBQ1RK1 b kq - 0 8,1,0
stockfish_nodes_50,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/P1N2N2/1PPP1PPP/R1BQK2R b KQkq - 2 5,1,0
stockfish_nodes_50,rn1qkb1r/ppp2ppp/4pn2/3p4/3P1B2/3QPN2/PPP2PPP/RN2K2R b KQkq - 1 6,0,-1
stockfish_nodes_50,r2q1rk1/pp3ppp/2nbpn2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R3K2R b KQ - 4 10,1,0
stockfish_nodes_50,r2qkb1r/pp3ppp/2n1pn2/2pp4/3P1P2/2PQPN2/PP4PP/RNB2RK1 b kq - 2 8,0,-1
stockfish_nodes_50,rnb1kb1r/pppn1ppp/8/4P3/4p3/2N2P2/PPP3PP/R1BK1BNR w kq - 1 7,0,-1
stockfish_nodes_50,r2qkbnr/pp3ppp/2n1p3/2pp4/3P1P2/2PbPN2/PP4PP/RNBQK2R w KQkq - 0 7,1,0
stockfish_nodes_50,rnbqkb1r/ppp2ppp/3pp3/3nP3/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5,1,0
stockfish_nodes_50,r1bq1rk1/ppp1nppp/1b1p1n2/3Pp3/2B1P3/2P2N2/PPQ2PPP/RNB2RK1 w - - 3 9,1,1
stockfish_nodes_50,r1bqk2r/ppp2ppp/2n2n2/2b1p3/3pP3/2PP1N1P/PPQ1BPP1/RNB1K2R b KQkq - 2 7,0,-1
stockfish_nodes_50,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/P4N2/1PPP1PPP/RNBQK2R w KQkq - 1 5,1,0
stockfish_nodes_50,r1bqkb1r/pp2pppp/2n2n2/3p4/3P4/3B1N2/PPP2PPP/RNBQK2R w KQkq - 4 6,0,-1
stockfish_nodes_50,r1bqkb1r/p1p2ppp/5n2/3p4/8/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 8,1,0
stockfish_nodes_50,r1bqk2r/pppp1pp1/5n1p/2b1p3/2BnP3/2NPBQ2/PPP2PPP/R3K1NR w KQkq - 4 7,1,0
stockfish_nodes_50,rnbq1rk1/ppp1bppp/3pp3/3nP3/2PP4/5N2/PP2BPPP/RNBQ1RK1 b - - 0 7,1,0
stockfish_nodes_50,r1bqr1k1/pp2ppbp/2np1np1/8/2PNP3/2N1BP2/PP1Q2PP/R3KB1R w KQ - 3 10,0,-1
stockfish_nodes_50,r2qkb1r/p2b1ppp/2p2n2/1NppP3/8/2N5/PPP2PPP/R1BQK2R w KQkq - 0 10,1,0
stockfish_nodes_50,r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQK2R b KQ - 0 7,1,0
stockfish_nodes_50,r2qkb1r/p1pB1ppp/5n2/3p4/8/2N5/PPP2PPP/R1BQK2R b KQkq - 0 9,1,0
stockfish_nodes_50,rnbqkb1r/1pp1pppp/p4n2/8/2BP1B2/2N5/PPP2PPP/R2QK1NR b KQkq - 1 6,1,0
stockfish_nodes_50,rnb2rk1/ppp2ppp/2q2n2/2bp2N1/8/1P1B4/P1PP1PPP/RNBQR1K1 w - - 0 11,1,0
stockfish_nodes_50,rn1qkb1r/ppp1pppp/5n2/3p4/3P1B2/3QP3/PPP2PPP/RN2K1NR b KQkq - 0 5,1,1
stockfish_nodes_50,rnbqk2r/1p2ppbp/p5p1/2pP4/P1B2P2/4PN2/1P1n2PP/R1BQK2R w KQkq - 0 10,1,0
stockfish_nodes_50,r1b2rk1/ppp1qpp1/2n2n1p/2b1p3/3pP3/P1PP1N1P/1PQNBPP1/R1B2RK1 b - - 0 10,1,0
stockfish_nodes_50,rn1qk1nr/pp2bppp/8/1BppP3/3P1pb1/2P2N2/PP4PP/RNBQK2R b KQkq - 2 7,1,0
stockfish_nodes_50,r3k2r/p1pqbppp/5n2/3p4/8/2N5/PPP2PPP/R1BQ1RK1 w kq - 2 11,1,0
stockfish_nodes_50,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,1,1
stockfish_nodes_50,r2qkb1r/p1pb1ppp/2p2n2/3p4/3NP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 8,1,0
stockfish_nodes_50,rnb1k2r/ppppbppp/3n1q2/8/2B5/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 7,0,-1
stockfish_nodes_50,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1,0
stockfish_nodes_50,r2qk1nr/ppp3pp/2nbbp2/3pp3/8/1P2PNP1/PBPP1PBP/RN1QK2R w KQkq - 0 7,0,-1
stockfish_nodes_50,r1bqk2r/ppp2pp1/2np1n1p/2b1p3/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 w kq - 0 7,1,0
stockfish_nodes_50,r2qkb1r/p2b1ppp/2pN1n2/2ppP3/8/2N5/PPP2PPP/R1BQK2R b KQkq - 1 10,1,0
stockfish_nodes_50,r2qkb1r/pp3ppp/2n1pn2/3p4/3P1P2/2PQ1N2/PP4PP/RNB2RK1 b kq - 0 9,1,0
stockfish_nodes_50,rnb1kb1r/pppp1ppp/5n2/8/2B1Pp1q/5N2/PPPP2PP/RNBQ1K1R b kq - 5 5,1,1
stockfish_nodes_50,r1bqkb1r/ppp2ppp/5n2/n2Pp1N1/2B5/3P4/PPP2PPP/RNBQK2R w KQkq - 1 7,1,0
stockfish_nodes_50,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PPQ2PPP/RNB1KB1R b KQkq - 1 5,0,-1
stockfish_nodes_50,r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/2N2N1P/PPPP1PP1/R1BQ1RK1 w - - 3 7,1,0
stockfish_nodes_50,rn1qk1nr/pp2bppp/8/2ppP3/3P1pb1/2P2N2/PP4PP/RNBQKB1R w KQkq - 1 7,0,-1
stockfish_nodes_50,r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 b kq - 0 6,1,0
stockfish_nodes_50,r1bqkb1r/pppn1ppp/8/3pN3/3Pn3/3B4/PPP1QPPP/RNB1K2R b KQkq - 2 6,1,0
stockfish_nodes_50,r2qk1nr/ppp2ppp/1b1p4/nP1Bp3/4P1b1/2P2N2/P2P1PPP/RNBQ1RK1 b kq - 2 8,1,0
stockfish_nodes_50,rn2k2r/ppp2ppp/3b4/1N2n3/4PBb1/8/PPP1B1PP/R2K2NR b kq - 5 10,0,-1
stockfish_nodes_50,r1bqk2r/ppp1nppp/1b1p1n2/3Pp3/2B1P3/2P2N2/PPQ2PPP/RNB2RK1 b kq - 2 8,1,0
stockfish_nodes_50,rnb1kb1r/pppp1ppp/5q2/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,0,-1
stockfish_nodes_50,r1bqkb1r/ppp1pppp/1n6/3P4/3Q4/1B6/PPP2PPP/RNB1K2R b KQkq - 0 9,1,0
stockfish_nodes_50,r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/5N1P/PPPP1PP1/RNBQ1RK1 w kq - 1 6,1,0
stockfish_nodes_50,rnbqkb1r/ppp2ppp/8/3pN3/4n3/3P4/PPP1QPPP/RNB1KB1R b KQkq - 0 5,0,-1
stockfish_nodes_50,rnbqkb1r/2p2ppp/p2p1n2/1p2p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R w KQkq - 0 6,1,0
stockfish_nodes_50,r2qk1nr/ppp2ppp/2nbb3/3pp3/8/1P2PNP1/PBPP1PBP/RN1QK2R b KQkq - 4 6,0,-1
stockfish_nodes_50,r1b1kb1r/pppp1Npp/8/4p3/2B1n2P/8/PPPPnP1P/RNB1K2R b KQkq - 0 8,1,0
stockfish_nodes_50,r2q1rk1/pp3ppp/2nbpn2/3p2B1/3P2b1/2PB1N2/PP1N1PPP/R2QK2R w KQ - 3 10,1,2
stockfish_nodes_50,r2qkbnr/1pp2pp1/p1np3p/4p3/2BPP1b1/2P2N2/PP3PPP/RNBQ1RK1 w kq - 0 7,1,0
stockfish_nodes_50,r1bqkb1r/1p3ppp/p1nppn2/8/2PNP3/2N1B3/PP2BPPP/R2QK2R b KQkq - 1 8,1,0
stockfish_nodes_50,rnb1r1k1/ppp2ppp/2q5/8/1P2p3/5N2/PP1NQPPP/R1B1KB1R w KQ - 1 11,1,1
stockfish_nodes_50,r2qk2r/1pp1bpp1/p1n2n1p/4P3/2p1P1b1/2P1BN2/PPQN1PPP/R4RK1 w kq - 0 11,1,0
stockfish_nodes_50,r2qkb1r/1bpn1ppp/p4n2/1p1pp1N1/4P3/1BNP3P/PPP2PP1/R1BQK2R w KQkq - 0 9,1,0
stockfish_nodes_50,r1bq1rk1/ppp2pp1/2np1n1p/2bNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQK2R b KQ - 1 8,1,2
stockfish_nodes_50,r1bqk2r/ppp2pp1/2n2n1p/2b1p3/3pP3/2PP1N1P/PPQ1BPP1/RNB2RK1 b kq - 1 8,0,-1
stockfish_nodes_50,r1bqk2r/1p2bppp/p2ppn2/8/2PBP3/2N2P2/PP2B1PP/R2QK2R b KQkq - 0 10,1,0
stockfish_nodes_50,r1b1kb1r/ppp1qppp/8/4n3/3PpB2/8/PPP1QPPP/RN2K2R w KQkq - 0 9,1,1
stockfish_nodes_50,rn1qkb1r/pp2pppp/5n2/2pp4/3P1Bb1/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,0,-1
